source,region,date,strat,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
cases,East of England,2020-09-26,,1.3,1.3,0.054,1.2,1.3,1.3,1.3,1.4,1.4
cases,East of England,2020-09-27,,1.3,1.3,0.05,1.2,1.3,1.3,1.3,1.3,1.4
cases,East of England,2020-09-28,,1.3,1.3,0.045,1.2,1.3,1.3,1.3,1.3,1.4
cases,East of England,2020-09-29,,1.3,1.3,0.041,1.2,1.2,1.2,1.3,1.3,1.3
cases,East of England,2020-09-30,,1.2,1.2,0.04,1.2,1.2,1.2,1.2,1.2,1.3
cases,East of England,2020-10-01,,1.2,1.2,0.042,1.1,1.2,1.2,1.2,1.2,1.3
cases,East of England,2020-10-02,,1.2,1.2,0.045,1.1,1.1,1.2,1.2,1.2,1.2
cases,East of England,2020-10-03,,1.1,1.1,0.049,1.1,1.1,1.1,1.2,1.2,1.2
cases,East of England,2020-10-04,,1.1,1.1,0.05,1.1,1.1,1.1,1.1,1.2,1.2
cases,East of England,2020-10-05,,1.1,1.1,0.049,1,1.1,1.1,1.1,1.2,1.2
cases,East of England,2020-10-06,,1.1,1.1,0.046,1.1,1.1,1.1,1.1,1.2,1.2
cases,East of England,2020-10-07,,1.1,1.1,0.041,1.1,1.1,1.1,1.2,1.2,1.2
cases,East of England,2020-10-08,,1.2,1.2,0.037,1.1,1.1,1.1,1.2,1.2,1.2
cases,East of England,2020-10-09,,1.2,1.2,0.037,1.1,1.1,1.2,1.2,1.2,1.2
cases,East of England,2020-10-10,,1.2,1.2,0.041,1.1,1.1,1.2,1.2,1.2,1.2
cases,East of England,2020-10-11,,1.2,1.2,0.048,1.1,1.2,1.2,1.2,1.2,1.3
cases,East of England,2020-10-12,,1.2,1.2,0.053,1.1,1.1,1.2,1.2,1.2,1.3
cases,East of England,2020-10-13,,1.2,1.2,0.056,1.1,1.1,1.2,1.2,1.2,1.3
cases,East of England,2020-10-14,,1.2,1.2,0.054,1.1,1.1,1.1,1.2,1.2,1.3
cases,East of England,2020-10-15,,1.1,1.1,0.048,1.1,1.1,1.1,1.2,1.2,1.2
cases,East of England,2020-10-16,,1.1,1.1,0.041,1,1.1,1.1,1.1,1.1,1.2
cases,East of England,2020-10-17,,1.1,1.1,0.035,1,1.1,1.1,1.1,1.1,1.1
cases,East of England,2020-10-18,,1,1,0.034,0.99,1,1,1.1,1.1,1.1
cases,East of England,2020-10-19,,1,1,0.037,0.95,1,1,1,1,1.1
cases,East of England,2020-10-20,,1,1,0.043,0.92,0.97,0.99,1,1,1.1
cases,East of England,2020-10-21,,0.98,0.98,0.047,0.91,0.95,0.97,1,1,1.1
cases,East of England,2020-10-22,,0.98,0.98,0.05,0.9,0.95,0.97,0.99,1,1.1
cases,East of England,2020-10-23,,0.98,0.98,0.05,0.91,0.95,0.97,1,1,1.1
cases,East of England,2020-10-24,,1,1,0.047,0.92,0.97,0.99,1,1,1.1
cases,East of England,2020-10-25,,1,1,0.043,0.95,0.99,1,1,1.1,1.1
cases,East of England,2020-10-26,,1.1,1.1,0.038,0.99,1,1,1.1,1.1,1.1
cases,East of England,2020-10-27,,1.1,1.1,0.035,1,1.1,1.1,1.1,1.1,1.1
cases,East of England,2020-10-28,,1.1,1.1,0.037,1.1,1.1,1.1,1.1,1.1,1.2
cases,East of England,2020-10-29,,1.2,1.2,0.042,1.1,1.1,1.1,1.2,1.2,1.2
cases,East of England,2020-10-30,,1.2,1.2,0.048,1.1,1.1,1.2,1.2,1.2,1.3
cases,East of England,2020-10-31,,1.2,1.2,0.052,1.1,1.2,1.2,1.2,1.2,1.3
cases,East of England,2020-11-01,,1.2,1.2,0.054,1.1,1.2,1.2,1.2,1.2,1.3
cases,East of England,2020-11-02,,1.2,1.2,0.053,1.1,1.2,1.2,1.2,1.2,1.3
cases,East of England,2020-11-03,,1.2,1.2,0.049,1.1,1.1,1.2,1.2,1.2,1.2
cases,East of England,2020-11-04,,1.1,1.1,0.044,1.1,1.1,1.1,1.1,1.2,1.2
cases,East of England,2020-11-05,,1.1,1.1,0.039,1,1.1,1.1,1.1,1.1,1.2
cases,East of England,2020-11-06,,1,1,0.035,0.99,1,1,1.1,1.1,1.1
cases,East of England,2020-11-07,,1,1,0.035,0.94,0.98,0.99,1,1,1.1
cases,East of England,2020-11-08,,0.96,0.96,0.036,0.9,0.93,0.95,0.97,0.98,1
cases,East of England,2020-11-09,,0.92,0.92,0.037,0.85,0.89,0.91,0.93,0.95,0.98
cases,East of England,2020-11-10,,0.89,0.89,0.039,0.82,0.86,0.88,0.9,0.91,0.95
cases,East of England,2020-11-11,,0.86,0.86,0.039,0.8,0.84,0.85,0.87,0.89,0.93
cases,East of England,2020-11-12,,0.85,0.85,0.038,0.79,0.82,0.84,0.86,0.87,0.91
cases,East of England,2020-11-13,,0.84,0.84,0.037,0.78,0.81,0.83,0.85,0.86,0.9
cases,East of England,2020-11-14,,0.84,0.84,0.035,0.78,0.82,0.83,0.85,0.86,0.9
cases,East of England,2020-11-15,,0.85,0.85,0.034,0.79,0.82,0.84,0.86,0.87,0.9
cases,East of England,2020-11-16,,0.86,0.86,0.033,0.81,0.84,0.85,0.87,0.88,0.92
cases,East of England,2020-11-17,,0.88,0.88,0.034,0.83,0.86,0.88,0.89,0.91,0.94
cases,East of England,2020-11-18,,0.91,0.91,0.035,0.85,0.89,0.9,0.92,0.93,0.97
cases,East of England,2020-11-19,,0.94,0.94,0.036,0.88,0.92,0.93,0.95,0.96,1
cases,East of England,2020-11-20,,0.97,0.97,0.037,0.92,0.95,0.96,0.98,1,1
cases,East of England,2020-11-21,,1,1,0.039,0.95,0.98,1,1,1,1.1
cases,East of England,2020-11-22,,1,1,0.041,0.98,1,1,1.1,1.1,1.1
cases,East of England,2020-11-23,,1.1,1.1,0.043,1,1.1,1.1,1.1,1.1,1.2
cases,East of England,2020-11-24,,1.1,1.1,0.045,1.1,1.1,1.1,1.1,1.2,1.2
cases,East of England,2020-11-25,,1.2,1.2,0.047,1.1,1.1,1.2,1.2,1.2,1.2
cases,England,2020-09-13,,1.3,1.3,0.12,1.1,1.2,1.3,1.3,1.4,1.5
cases,England,2020-09-14,,1.3,1.3,0.086,1.2,1.2,1.3,1.3,1.3,1.4
cases,England,2020-09-15,,1.3,1.3,0.063,1.2,1.2,1.3,1.3,1.3,1.4
cases,England,2020-09-16,,1.3,1.3,0.052,1.2,1.2,1.2,1.3,1.3,1.3
cases,England,2020-09-17,,1.3,1.3,0.048,1.2,1.2,1.2,1.3,1.3,1.3
cases,England,2020-09-18,,1.3,1.3,0.047,1.2,1.2,1.3,1.3,1.3,1.3
cases,England,2020-09-19,,1.3,1.3,0.046,1.2,1.2,1.3,1.3,1.3,1.3
cases,England,2020-09-20,,1.3,1.3,0.043,1.2,1.2,1.3,1.3,1.3,1.3
cases,England,2020-09-21,,1.3,1.3,0.039,1.2,1.3,1.3,1.3,1.3,1.3
cases,England,2020-09-22,,1.3,1.3,0.037,1.2,1.3,1.3,1.3,1.3,1.4
cases,England,2020-09-23,,1.3,1.3,0.039,1.2,1.3,1.3,1.3,1.3,1.4
cases,England,2020-09-24,,1.3,1.3,0.043,1.2,1.3,1.3,1.3,1.3,1.4
cases,England,2020-09-25,,1.3,1.3,0.047,1.2,1.3,1.3,1.3,1.3,1.4
cases,England,2020-09-26,,1.3,1.3,0.049,1.2,1.2,1.3,1.3,1.3,1.4
cases,England,2020-09-27,,1.3,1.3,0.047,1.2,1.2,1.2,1.3,1.3,1.3
cases,England,2020-09-28,,1.2,1.2,0.043,1.2,1.2,1.2,1.2,1.3,1.3
cases,England,2020-09-29,,1.2,1.2,0.037,1.1,1.2,1.2,1.2,1.2,1.3
cases,England,2020-09-30,,1.2,1.2,0.033,1.1,1.1,1.2,1.2,1.2,1.2
cases,England,2020-10-01,,1.1,1.1,0.033,1.1,1.1,1.1,1.1,1.1,1.2
cases,England,2020-10-02,,1.1,1.1,0.036,1,1.1,1.1,1.1,1.1,1.2
cases,England,2020-10-03,,1.1,1.1,0.041,1,1,1.1,1.1,1.1,1.1
cases,England,2020-10-04,,1.1,1,0.044,0.97,1,1,1.1,1.1,1.1
cases,England,2020-10-05,,1,1,0.045,0.96,1,1,1.1,1.1,1.1
cases,England,2020-10-06,,1,1,0.043,0.96,1,1,1,1.1,1.1
cases,England,2020-10-07,,1,1,0.039,0.97,1,1,1,1.1,1.1
cases,England,2020-10-08,,1,1,0.033,0.98,1,1,1.1,1.1,1.1
cases,England,2020-10-09,,1.1,1.1,0.029,1,1,1,1.1,1.1,1.1
cases,England,2020-10-10,,1.1,1.1,0.031,1,1.1,1.1,1.1,1.1,1.1
cases,England,2020-10-11,,1.1,1.1,0.037,1,1.1,1.1,1.1,1.1,1.2
cases,England,2020-10-12,,1.1,1.1,0.044,1,1.1,1.1,1.1,1.1,1.2
cases,England,2020-10-13,,1.1,1.1,0.049,1,1.1,1.1,1.1,1.1,1.2
cases,England,2020-10-14,,1.1,1.1,0.05,1,1.1,1.1,1.1,1.1,1.2
cases,England,2020-10-15,,1.1,1.1,0.047,1,1.1,1.1,1.1,1.1,1.2
cases,England,2020-10-16,,1.1,1.1,0.041,1,1.1,1.1,1.1,1.1,1.2
cases,England,2020-10-17,,1.1,1.1,0.034,1,1.1,1.1,1.1,1.1,1.1
cases,England,2020-10-18,,1.1,1.1,0.03,1,1,1.1,1.1,1.1,1.1
cases,England,2020-10-19,,1,1,0.031,0.99,1,1,1.1,1.1,1.1
cases,England,2020-10-20,,1,1,0.035,0.96,1,1,1,1,1.1
cases,England,2020-10-21,,1,1,0.04,0.94,0.99,1,1,1,1.1
cases,England,2020-10-22,,1,1,0.044,0.93,0.98,1,1,1,1.1
cases,England,2020-10-23,,1,1,0.045,0.93,0.97,0.99,1,1,1.1
cases,England,2020-10-24,,1,1,0.044,0.93,0.98,1,1,1,1.1
cases,England,2020-10-25,,1,1,0.04,0.95,0.99,1,1,1,1.1
cases,England,2020-10-26,,1,1,0.036,0.97,1,1,1,1.1,1.1
cases,England,2020-10-27,,1,1,0.032,0.99,1,1,1.1,1.1,1.1
cases,England,2020-10-28,,1.1,1.1,0.031,1,1,1.1,1.1,1.1,1.1
cases,England,2020-10-29,,1.1,1.1,0.033,1,1.1,1.1,1.1,1.1,1.1
cases,England,2020-10-30,,1.1,1.1,0.038,1,1.1,1.1,1.1,1.1,1.2
cases,England,2020-10-31,,1.1,1.1,0.042,1,1.1,1.1,1.1,1.1,1.2
cases,England,2020-11-01,,1.1,1.1,0.045,1,1.1,1.1,1.1,1.1,1.2
cases,England,2020-11-02,,1.1,1.1,0.046,1,1,1.1,1.1,1.1,1.2
cases,England,2020-11-03,,1,1.1,0.044,0.98,1,1,1.1,1.1,1.1
cases,England,2020-11-04,,1,1,0.04,0.96,0.99,1,1,1,1.1
cases,England,2020-11-05,,0.99,0.99,0.035,0.94,0.97,0.98,1,1,1
cases,England,2020-11-06,,0.95,0.95,0.031,0.91,0.93,0.95,0.96,0.98,1
cases,England,2020-11-07,,0.92,0.92,0.028,0.87,0.9,0.91,0.93,0.94,0.97
cases,England,2020-11-08,,0.88,0.88,0.029,0.84,0.87,0.88,0.89,0.9,0.93
cases,England,2020-11-09,,0.85,0.85,0.03,0.8,0.83,0.85,0.86,0.87,0.9
cases,England,2020-11-10,,0.83,0.83,0.032,0.77,0.8,0.82,0.83,0.85,0.87
cases,England,2020-11-11,,0.8,0.8,0.034,0.74,0.78,0.8,0.81,0.83,0.86
cases,England,2020-11-12,,0.79,0.79,0.035,0.73,0.76,0.78,0.8,0.81,0.84
cases,England,2020-11-13,,0.78,0.78,0.034,0.72,0.75,0.77,0.79,0.8,0.83
cases,England,2020-11-14,,0.77,0.77,0.034,0.72,0.75,0.76,0.78,0.8,0.83
cases,England,2020-11-15,,0.78,0.77,0.032,0.72,0.75,0.77,0.78,0.8,0.83
cases,England,2020-11-16,,0.78,0.78,0.031,0.73,0.76,0.78,0.79,0.8,0.83
cases,England,2020-11-17,,0.8,0.8,0.031,0.75,0.78,0.79,0.81,0.82,0.85
cases,England,2020-11-18,,0.82,0.82,0.031,0.77,0.8,0.81,0.82,0.84,0.87
cases,England,2020-11-19,,0.84,0.84,0.031,0.79,0.82,0.83,0.85,0.86,0.89
cases,England,2020-11-20,,0.87,0.87,0.033,0.82,0.85,0.86,0.88,0.89,0.92
cases,England,2020-11-21,,0.9,0.9,0.035,0.85,0.88,0.89,0.91,0.92,0.96
cases,England,2020-11-22,,0.93,0.94,0.038,0.88,0.91,0.92,0.94,0.96,1
cases,England,2020-11-23,,0.97,0.97,0.041,0.91,0.94,0.96,0.98,1,1
cases,England,2020-11-24,,1,1,0.043,0.94,0.97,0.99,1,1,1.1
cases,England,2020-11-25,,1,1,0.045,0.97,1,1,1,1.1,1.1
cases,London,2020-09-13,,1.4,1.4,0.13,1.2,1.3,1.4,1.4,1.5,1.6
cases,London,2020-09-14,,1.4,1.4,0.098,1.2,1.3,1.4,1.4,1.5,1.6
cases,London,2020-09-15,,1.4,1.4,0.076,1.2,1.3,1.3,1.4,1.4,1.5
cases,London,2020-09-16,,1.4,1.4,0.061,1.3,1.3,1.3,1.4,1.4,1.5
cases,London,2020-09-17,,1.3,1.3,0.052,1.3,1.3,1.3,1.3,1.4,1.4
cases,London,2020-09-18,,1.3,1.3,0.047,1.2,1.3,1.3,1.3,1.4,1.4
cases,London,2020-09-19,,1.3,1.3,0.045,1.2,1.3,1.3,1.3,1.3,1.4
cases,London,2020-09-20,,1.3,1.3,0.043,1.2,1.3,1.3,1.3,1.3,1.4
cases,London,2020-09-21,,1.3,1.3,0.042,1.2,1.3,1.3,1.3,1.3,1.4
cases,London,2020-09-22,,1.3,1.3,0.041,1.2,1.2,1.3,1.3,1.3,1.3
cases,London,2020-09-23,,1.3,1.3,0.04,1.2,1.2,1.2,1.3,1.3,1.3
cases,London,2020-09-24,,1.2,1.2,0.04,1.2,1.2,1.2,1.3,1.3,1.3
cases,London,2020-09-25,,1.2,1.2,0.04,1.2,1.2,1.2,1.2,1.3,1.3
cases,London,2020-09-26,,1.2,1.2,0.04,1.2,1.2,1.2,1.2,1.2,1.3
cases,London,2020-09-27,,1.2,1.2,0.04,1.1,1.2,1.2,1.2,1.2,1.3
cases,London,2020-09-28,,1.2,1.2,0.039,1.1,1.2,1.2,1.2,1.2,1.3
cases,London,2020-09-29,,1.2,1.2,0.037,1.1,1.1,1.2,1.2,1.2,1.2
cases,London,2020-09-30,,1.1,1.1,0.036,1.1,1.1,1.1,1.2,1.2,1.2
cases,London,2020-10-01,,1.1,1.1,0.036,1.1,1.1,1.1,1.1,1.2,1.2
cases,London,2020-10-02,,1.1,1.1,0.038,1.1,1.1,1.1,1.1,1.1,1.2
cases,London,2020-10-03,,1.1,1.1,0.04,1,1.1,1.1,1.1,1.1,1.2
cases,London,2020-10-04,,1.1,1.1,0.042,1,1.1,1.1,1.1,1.1,1.2
cases,London,2020-10-05,,1.1,1.1,0.043,1,1.1,1.1,1.1,1.1,1.2
cases,London,2020-10-06,,1.1,1.1,0.041,1,1.1,1.1,1.1,1.1,1.2
cases,London,2020-10-07,,1.1,1.1,0.039,1.1,1.1,1.1,1.1,1.2,1.2
cases,London,2020-10-08,,1.1,1.1,0.036,1.1,1.1,1.1,1.1,1.2,1.2
cases,London,2020-10-09,,1.2,1.2,0.035,1.1,1.1,1.1,1.2,1.2,1.2
cases,London,2020-10-10,,1.2,1.2,0.038,1.1,1.1,1.2,1.2,1.2,1.2
cases,London,2020-10-11,,1.2,1.2,0.043,1.1,1.1,1.2,1.2,1.2,1.2
cases,London,2020-10-12,,1.2,1.2,0.049,1.1,1.1,1.2,1.2,1.2,1.3
cases,London,2020-10-13,,1.2,1.2,0.053,1.1,1.1,1.1,1.2,1.2,1.3
cases,London,2020-10-14,,1.1,1.2,0.053,1.1,1.1,1.1,1.2,1.2,1.2
cases,London,2020-10-15,,1.1,1.1,0.05,1.1,1.1,1.1,1.1,1.2,1.2
cases,London,2020-10-16,,1.1,1.1,0.043,1,1.1,1.1,1.1,1.1,1.2
cases,London,2020-10-17,,1.1,1.1,0.037,1,1,1.1,1.1,1.1,1.1
cases,London,2020-10-18,,1,1,0.033,0.98,1,1,1,1.1,1.1
cases,London,2020-10-19,,1,1,0.035,0.95,0.98,1,1,1,1.1
cases,London,2020-10-20,,0.98,0.98,0.04,0.91,0.95,0.97,0.99,1,1
cases,London,2020-10-21,,0.96,0.96,0.046,0.88,0.93,0.95,0.97,0.99,1
cases,London,2020-10-22,,0.94,0.94,0.05,0.86,0.91,0.93,0.96,0.98,1
cases,London,2020-10-23,,0.94,0.94,0.052,0.86,0.91,0.93,0.95,0.98,1
cases,London,2020-10-24,,0.95,0.95,0.051,0.86,0.91,0.93,0.96,0.98,1
cases,London,2020-10-25,,0.96,0.96,0.047,0.88,0.93,0.95,0.97,0.99,1
cases,London,2020-10-26,,0.98,0.98,0.042,0.91,0.95,0.97,0.99,1,1.1
cases,London,2020-10-27,,1,1,0.037,0.95,0.99,1,1,1,1.1
cases,London,2020-10-28,,1,1,0.034,0.99,1,1,1.1,1.1,1.1
cases,London,2020-10-29,,1.1,1.1,0.036,1,1.1,1.1,1.1,1.1,1.1
cases,London,2020-10-30,,1.1,1.1,0.042,1,1.1,1.1,1.1,1.1,1.2
cases,London,2020-10-31,,1.1,1.1,0.049,1.1,1.1,1.1,1.1,1.2,1.2
cases,London,2020-11-01,,1.2,1.2,0.055,1.1,1.1,1.1,1.2,1.2,1.2
cases,London,2020-11-02,,1.2,1.2,0.057,1.1,1.1,1.1,1.2,1.2,1.3
cases,London,2020-11-03,,1.2,1.2,0.056,1.1,1.1,1.1,1.2,1.2,1.2
cases,London,2020-11-04,,1.1,1.1,0.052,1.1,1.1,1.1,1.2,1.2,1.2
cases,London,2020-11-05,,1.1,1.1,0.046,1,1.1,1.1,1.1,1.1,1.2
cases,London,2020-11-06,,1.1,1.1,0.04,1,1.1,1.1,1.1,1.1,1.1
cases,London,2020-11-07,,1,1,0.035,0.98,1,1,1.1,1.1,1.1
cases,London,2020-11-08,,1,1,0.034,0.95,0.98,1,1,1,1.1
cases,London,2020-11-09,,0.97,0.97,0.035,0.91,0.94,0.96,0.98,0.99,1
cases,London,2020-11-10,,0.93,0.93,0.038,0.87,0.91,0.92,0.94,0.96,0.99
cases,London,2020-11-11,,0.91,0.91,0.04,0.84,0.88,0.9,0.92,0.93,0.97
cases,London,2020-11-12,,0.88,0.88,0.041,0.82,0.86,0.87,0.89,0.91,0.95
cases,London,2020-11-13,,0.87,0.87,0.042,0.8,0.84,0.86,0.88,0.9,0.94
cases,London,2020-11-14,,0.86,0.86,0.041,0.8,0.84,0.85,0.87,0.89,0.93
cases,London,2020-11-15,,0.86,0.86,0.039,0.8,0.84,0.85,0.87,0.89,0.93
cases,London,2020-11-16,,0.87,0.87,0.037,0.81,0.85,0.86,0.88,0.9,0.94
cases,London,2020-11-17,,0.89,0.89,0.036,0.83,0.86,0.88,0.9,0.91,0.95
cases,London,2020-11-18,,0.91,0.91,0.035,0.85,0.89,0.9,0.92,0.93,0.97
cases,London,2020-11-19,,0.94,0.94,0.035,0.88,0.91,0.93,0.95,0.96,1
cases,London,2020-11-20,,0.97,0.97,0.036,0.91,0.95,0.96,0.98,0.99,1
cases,London,2020-11-21,,1,1,0.038,0.94,0.98,0.99,1,1,1.1
cases,London,2020-11-22,,1,1,0.041,0.98,1,1,1,1.1,1.1
cases,London,2020-11-23,,1.1,1.1,0.044,1,1,1.1,1.1,1.1,1.2
cases,London,2020-11-24,,1.1,1.1,0.046,1,1.1,1.1,1.1,1.1,1.2
cases,London,2020-11-25,,1.1,1.2,0.048,1.1,1.1,1.1,1.2,1.2,1.2
cases,Midlands,2020-09-13,,1.2,1.2,0.17,1,1.1,1.2,1.3,1.3,1.5
cases,Midlands,2020-09-14,,1.2,1.2,0.11,1,1.1,1.2,1.2,1.3,1.4
cases,Midlands,2020-09-15,,1.2,1.2,0.073,1,1.1,1.1,1.2,1.2,1.3
cases,Midlands,2020-09-16,,1.1,1.1,0.059,1,1.1,1.1,1.1,1.2,1.2
cases,Midlands,2020-09-17,,1.1,1.1,0.063,1,1.1,1.1,1.1,1.2,1.2
cases,Midlands,2020-09-18,,1.1,1.1,0.07,1,1.1,1.1,1.1,1.2,1.2
cases,Midlands,2020-09-19,,1.1,1.1,0.074,1,1.1,1.1,1.2,1.2,1.3
cases,Midlands,2020-09-20,,1.2,1.2,0.071,1,1.1,1.2,1.2,1.2,1.3
cases,Midlands,2020-09-21,,1.2,1.2,0.063,1.1,1.2,1.2,1.2,1.3,1.3
cases,Midlands,2020-09-22,,1.3,1.3,0.052,1.2,1.2,1.2,1.3,1.3,1.3
cases,Midlands,2020-09-23,,1.3,1.3,0.045,1.2,1.3,1.3,1.3,1.3,1.4
cases,Midlands,2020-09-24,,1.4,1.4,0.051,1.3,1.3,1.3,1.4,1.4,1.4
cases,Midlands,2020-09-25,,1.4,1.4,0.065,1.3,1.3,1.4,1.4,1.4,1.5
cases,Midlands,2020-09-26,,1.4,1.4,0.078,1.3,1.4,1.4,1.4,1.5,1.5
cases,Midlands,2020-09-27,,1.4,1.4,0.085,1.3,1.3,1.4,1.4,1.5,1.6
cases,Midlands,2020-09-28,,1.4,1.4,0.082,1.3,1.3,1.4,1.4,1.5,1.5
cases,Midlands,2020-09-29,,1.4,1.4,0.071,1.3,1.3,1.3,1.4,1.4,1.5
cases,Midlands,2020-09-30,,1.3,1.3,0.055,1.2,1.3,1.3,1.3,1.3,1.4
cases,Midlands,2020-10-01,,1.2,1.2,0.042,1.2,1.2,1.2,1.3,1.3,1.3
cases,Midlands,2020-10-02,,1.2,1.2,0.04,1.1,1.2,1.2,1.2,1.2,1.2
cases,Midlands,2020-10-03,,1.1,1.1,0.049,1,1.1,1.1,1.1,1.2,1.2
cases,Midlands,2020-10-04,,1.1,1.1,0.059,0.98,1,1.1,1.1,1.1,1.2
cases,Midlands,2020-10-05,,1,1,0.066,0.94,1,1,1.1,1.1,1.2
cases,Midlands,2020-10-06,,1,1,0.067,0.92,0.98,1,1,1.1,1.1
cases,Midlands,2020-10-07,,1,1,0.063,0.92,0.97,1,1,1.1,1.1
cases,Midlands,2020-10-08,,1,1,0.054,0.93,0.98,1,1,1.1,1.1
cases,Midlands,2020-10-09,,1,1,0.044,0.96,1,1,1,1.1,1.1
cases,Midlands,2020-10-10,,1.1,1.1,0.037,0.99,1,1,1.1,1.1,1.1
cases,Midlands,2020-10-11,,1.1,1.1,0.039,1,1.1,1.1,1.1,1.1,1.1
cases,Midlands,2020-10-12,,1.1,1.1,0.049,1,1.1,1.1,1.1,1.1,1.2
cases,Midlands,2020-10-13,,1.1,1.1,0.06,1,1.1,1.1,1.1,1.2,1.2
cases,Midlands,2020-10-14,,1.1,1.1,0.066,1,1.1,1.1,1.2,1.2,1.3
cases,Midlands,2020-10-15,,1.2,1.2,0.067,1.1,1.1,1.1,1.2,1.2,1.3
cases,Midlands,2020-10-16,,1.1,1.2,0.061,1.1,1.1,1.1,1.2,1.2,1.3
cases,Midlands,2020-10-17,,1.1,1.1,0.052,1.1,1.1,1.1,1.2,1.2,1.2
cases,Midlands,2020-10-18,,1.1,1.1,0.043,1.1,1.1,1.1,1.1,1.1,1.2
cases,Midlands,2020-10-19,,1.1,1.1,0.039,1,1.1,1.1,1.1,1.1,1.2
cases,Midlands,2020-10-20,,1.1,1.1,0.042,1,1.1,1.1,1.1,1.1,1.1
cases,Midlands,2020-10-21,,1.1,1.1,0.047,0.98,1,1.1,1.1,1.1,1.1
cases,Midlands,2020-10-22,,1,1,0.052,0.96,1,1,1.1,1.1,1.1
cases,Midlands,2020-10-23,,1,1,0.055,0.95,1,1,1.1,1.1,1.1
cases,Midlands,2020-10-24,,1,1,0.054,0.95,1,1,1.1,1.1,1.1
cases,Midlands,2020-10-25,,1,1,0.05,0.97,1,1,1.1,1.1,1.1
cases,Midlands,2020-10-26,,1.1,1.1,0.045,0.99,1,1,1.1,1.1,1.1
cases,Midlands,2020-10-27,,1.1,1.1,0.041,1,1.1,1.1,1.1,1.1,1.1
cases,Midlands,2020-10-28,,1.1,1.1,0.04,1,1.1,1.1,1.1,1.1,1.2
cases,Midlands,2020-10-29,,1.1,1.1,0.042,1,1.1,1.1,1.1,1.1,1.2
cases,Midlands,2020-10-30,,1.1,1.1,0.046,1,1.1,1.1,1.1,1.1,1.2
cases,Midlands,2020-10-31,,1.1,1.1,0.05,1,1.1,1.1,1.1,1.2,1.2
cases,Midlands,2020-11-01,,1.1,1.1,0.051,1,1.1,1.1,1.1,1.1,1.2
cases,Midlands,2020-11-02,,1.1,1.1,0.05,1,1.1,1.1,1.1,1.1,1.2
cases,Midlands,2020-11-03,,1.1,1.1,0.048,1,1,1.1,1.1,1.1,1.2
cases,Midlands,2020-11-04,,1,1,0.044,0.97,1,1,1.1,1.1,1.1
cases,Midlands,2020-11-05,,1,1,0.04,0.94,0.98,0.99,1,1,1.1
cases,Midlands,2020-11-06,,0.96,0.97,0.038,0.91,0.94,0.95,0.97,0.99,1
cases,Midlands,2020-11-07,,0.93,0.93,0.037,0.87,0.9,0.92,0.94,0.95,0.99
cases,Midlands,2020-11-08,,0.89,0.89,0.037,0.83,0.87,0.88,0.9,0.91,0.95
cases,Midlands,2020-11-09,,0.86,0.86,0.037,0.79,0.83,0.85,0.87,0.88,0.92
cases,Midlands,2020-11-10,,0.83,0.83,0.038,0.76,0.8,0.82,0.84,0.85,0.89
cases,Midlands,2020-11-11,,0.8,0.8,0.038,0.74,0.78,0.79,0.81,0.83,0.86
cases,Midlands,2020-11-12,,0.78,0.78,0.037,0.72,0.76,0.77,0.79,0.81,0.84
cases,Midlands,2020-11-13,,0.77,0.77,0.037,0.71,0.74,0.76,0.78,0.79,0.82
cases,Midlands,2020-11-14,,0.76,0.76,0.036,0.7,0.73,0.75,0.77,0.78,0.81
cases,Midlands,2020-11-15,,0.75,0.75,0.036,0.69,0.73,0.74,0.76,0.78,0.81
cases,Midlands,2020-11-16,,0.75,0.75,0.037,0.69,0.73,0.74,0.76,0.78,0.81
cases,Midlands,2020-11-17,,0.76,0.76,0.037,0.69,0.73,0.75,0.77,0.78,0.82
cases,Midlands,2020-11-18,,0.77,0.77,0.038,0.7,0.74,0.76,0.78,0.79,0.83
cases,Midlands,2020-11-19,,0.78,0.78,0.038,0.72,0.76,0.77,0.79,0.81,0.85
cases,Midlands,2020-11-20,,0.8,0.8,0.039,0.74,0.78,0.79,0.81,0.83,0.87
cases,Midlands,2020-11-21,,0.83,0.83,0.039,0.77,0.8,0.82,0.84,0.85,0.9
cases,Midlands,2020-11-22,,0.85,0.85,0.041,0.79,0.83,0.84,0.86,0.88,0.92
cases,Midlands,2020-11-23,,0.88,0.88,0.044,0.82,0.86,0.87,0.89,0.91,0.96
cases,Midlands,2020-11-24,,0.91,0.92,0.047,0.84,0.88,0.9,0.92,0.94,1
cases,Midlands,2020-11-25,,0.95,0.95,0.05,0.87,0.91,0.93,0.96,0.98,1
cases,North East and Yorkshire,2020-09-13,,1.3,1.3,0.12,1.2,1.3,1.3,1.4,1.4,1.6
cases,North East and Yorkshire,2020-09-14,,1.3,1.3,0.092,1.2,1.3,1.3,1.4,1.4,1.5
cases,North East and Yorkshire,2020-09-15,,1.3,1.3,0.074,1.2,1.3,1.3,1.4,1.4,1.5
cases,North East and Yorkshire,2020-09-16,,1.3,1.3,0.062,1.2,1.3,1.3,1.4,1.4,1.4
cases,North East and Yorkshire,2020-09-17,,1.3,1.3,0.055,1.3,1.3,1.3,1.4,1.4,1.4
cases,North East and Yorkshire,2020-09-18,,1.4,1.4,0.049,1.3,1.3,1.3,1.4,1.4,1.4
